TreeName	Notes	Path identification	Stand	Plot	Subplot	YearLastRing	Sapwood	Tree height	Tree age	SectionHeight	User variable	RingCount	DataType	OffsetToNext	ImageName	Analysis Date Time	Acquisition Date Time	Modified Date Time	ImageSizeH V NBits Channel	CalibMethod XCal YCal EditedDendro	ScannerCamera Make Model Software	LensFocLength [35mm]	PathBegX BegY EndX EndY Width	RingBoundary AutoMan Meth Precise	EarlywoodDef	DensActive Media Calib	DensNSteps MatDens Interpol	DensStepsThick	DensStepsLightInt	DensStepsWoodDens	DiskArea	DiskPerim	DiskAvgDiam	DiskFormCoef	CompWoodArea	VoidArea	PathLength																																																																																																																																																																																																											
6		age	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	107	RINGWIDTH	1	MM-MMT6Age.tif	6/5/2012 9:15	                   		941 13377 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	355.0000 1315.0000 355.0000 13309.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	253.7607	1.587	1.862	1.735	1.164	1.702	1.682	0.847	1.629	1.523	1.714	1.523	2.095	1.693	2.2	1.608	2.475	1.862	1.544	1.354	1.83	3.1	2.433	1.946	2.179	2.348	2.01	1.693	2.75	1.777	3.258	2.497	2.454	1.989	2.306	2.391	2.052	2.793	2.772	2.729	2.222	2.073	1.925	1.142	2.031	2.243	1.481	1.862	2.412	2.412	2.708	2.073	1.904	1.925	1.883	1.312	1.671	1.883	3.639	2.624	2.095	3.427	2.56	2.179	1.989	2.306	1.671	3.343	2.327	2.772	3.554	2.645	1.946	2.095	2.095	1.735	2.052	1.714	2.137	1.714	1.354	1.862	1.671	1.121	1.968	1.968	2.073	2.666	2.581	2.327	2.983	1.989	2.56	2.073	2.729	2.899	3.385	4.274	3.872	4.126	4.105	3.406	4.972	3.787	3.47	5.268	5.872	1.766																																																																																																
6		swc1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	44	RINGWIDTH	1	MM-MMT6swc1.tif	6/5/2012 9:15	                   		680 4598 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	392.0000 112.0000 392.0000 4530.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	93.473	1.185	1.227	1.82	1.185	1.735	1.82	1.312	1.312	1.227	1.439	1.396	1.82	1.312	2.158	1.608	2.115	1.863	1.735	0.762	1.48	2.2	2.583	2.285	3.554	3.639	4.061	2.2	2.496	2.751	2.032	3.507	2.495	2.458	2.148	2.321	1.703	1.826	1.863	2.49	1.855	1.84	1.534	2.055	1.397																																																																																																																																																															
7		age	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	97	RINGWIDTH	1	MM-MMT7Age.tif	6/5/2012 9:15	                   		627 13455 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	412.0000 4654.0000 412.0000 13387.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	184.7668	0.741	0.783	0.825	0.889	0.74	1.016	0.889	1.037	1.079	1.142	0.867	1.206	1.164	1.206	1.629	1.756	1.396	1.016	1.143	0.952	1.587	1.502	1.65	1.82	2.242	1.545	1.883	1.333	1.798	1.46	1.65	1.079	0.972	1.165	2.095	2.454	1.206	0.91	0.952	2.348	1.777	2.518	1.862	1.48	1.1	1.841	3.152	3.258	2.561	1.121	1.904	2.645	1.333	2.814	1.248	1.904	1.883	1.502	2.095	2.243	2.179	3.681	3.216	2.031	1.862	1.798	2.137	2.518	2.433	2.348	3.533	2.243	1.206	1.629	1.269	1.714	2.285	2.031	1.164	2.073	1.798	1.566	1.714	1.121	1.502	1.82	2.052	2.306	3.745	2.962	3.004	3.512	2.602	3.978	6.431	4.21	2.731																																																																																																										
7		swc1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	37	RINGWIDTH	1	MM-MMT7swc1.tif	6/5/2012 9:15	                   		549 3579 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	390.0000 172.0000 390.0000 3511.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	70.6442	1.015	1.27	1.65	0.91	0.889	1.396	1.1	1.037	0.931	1.079	0.953	0.846	1.016	1.629	1.671	2.814	1.669	1.737	1.396	1.058	1.27	1.587	2.367	2.013	2.559	2.03	2.372	1.756	1.608	2.222	1.862	2.876	1.842	2.454	2.406	2.179	4.301																																																																																																																																																																						
7		swc2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	59	RINGWIDTH	1	MM-MMT7swc2.tif	6/5/2012 9:15	                   		601 3945 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	374.0000 66.0000 374.0000 3877.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	80.6305	0.867	0.994	1.164	0.614	0.635	0.931	0.973	0.91	0.952	0.804	0.741	0.846	0.889	1.291	0.867	1.375	1.312	0.868	0.698	0.952	0.973	1.037	1.058	1.1	1.312	1.988	1.46	1.143	1.502	1.587	1.481	1.269	1.608	1.65	1.502	1.438	1.331	1.567	2.138	1.901	1.566	1.462	1.71	1.38	1.311	1.334	1.332	1.567	2.451	1.567	1.926	1.543	1.989	1.289	1.271	1.537	1.996	2.116	2.011																																																																																																																																																
8		age	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	105	RINGWIDTH	1	MM-MMT8Age.tif	6/5/2012 9:15	                   		623 24812 8 Grey	Intr 0.011565 0.011540 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	316.0000 828.0000 316.0000 24689.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	275.3643	1.016	1.269	1.223	1.015	0.9	0.992	1.062	1.108	0.9	1.108	0.9	1.131	0.9	1.016	0.762	1.362	1.708	1.154	1.2	1.662	2.17	2.4	2.147	1.916	1.8	2.562	1.916	1.662	1.823	1.223	1.685	1.131	1.546	1.57	1.5	1.893	1.777	1.731	2.193	2.47	2.077	1.569	2.054	1.639	2.562	2.631	2.839	3.001	3.139	2.354	2.608	2.054	2.977	2.262	1.847	1.823	1.177	3.578	3.07	2.793	3.901	2.331	2.424	2.077	3.116	3.024	3.67	2.47	3.439	3.647	2.908	3.047	2.239	2.793	3.37	2.354	3.047	3.369	2.816	2.77	3.347	2.169	2.308	2.862	3.693	3.323	3.093	2.932	2.47	3.809	2.377	3.324	3.508	3.347	2.954	3.716	3.946	3.924	4.432	5.008	5.147	5.746	8.471	9.879	8.725																																																																																																		
8		swc1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	59	RINGWIDTH	1	MM-MMT8swc1.tif	6/5/2012 9:15	                   		575 4415 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	382.0000 94.0000 382.0000 4347.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	89.982	1.1	1.185	1.354	0.783	0.825	1.121	0.952	0.677	0.846	0.931	0.931	0.994	0.762	0.889	0.931	1.819	1.693	1.396	1.037	1.46	1.544	1.925	1.925	1.735	1.291	0.656	1.417	1.164	0.931	0.931	1.481	1.184	1.608	1.418	1.649	1.927	1.629	0.931	0.931	1.566	0.867	0.91	1.629	1.884	1.586	1.375	1.82	1.142	2.2	2.073	1.777	2.199	2.371	2.116	3.082	3.043	2.661	2.467	1.697																																																																																																																																																
8		swc2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	64	RINGWIDTH	1	MM-MMT8swc2.tif	6/5/2012 9:15	                   		601 4494 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	354.0000 144.0000 354.0000 4426.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	90.5956	0.444	0.931	0.656	0.36	0.698	0.423	0.487	0.635	0.55	0.656	0.656	0.846	0.571	0.677	0.804	1.121	1.396	0.93	0.91	1.439	1.439	1.46	1.291	1.312	1.862	1.417	1.46	0.741	1.164	0.783	1.565	1.164	1.545	1.523	1.776	1.479	1.527	1.883	1.079	0.994	1.48	1.016	1.396	1.248	1.461	1.226	1.44	1.946	1.755	1.608	2.096	1.672	1.586	1.164	1.629	2.412	1.626	1.971	2.982	1.989	2.636	1.996	2.075	2.074																																																																																																																																											
9		1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	105	RINGWIDTH	1	MM-MMT9.tif	6/5/2012 9:15	                   		654 10843 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	422.0000 5034.0000 422.0000 10775.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	121.4641	0.169	0.197	0.197	0.197	0.148	0.162	0.155	0.219	0.134	0.106	0.176	0.317	0.233	0.282	0.162	0.176	0.24	0.218	0.134	0.141	0.162	0.275	0.494	0.388	0.331	0.303	0.268	0.275	0.169	0.12	0.169	0.162	0.367	0.381	0.339	0.536	0.367	0.536	0.557	0.677	0.522	0.437	0.508	0.614	0.91	1.044	0.867	1.079	1.375	1.164	1.142	1.03	1.185	0.543	0.67	0.741	0.543	0.853	1.728	1.967	1.178	2.038	1.946	1.135	1.192	1.241	0.571	1.566	1.58	1.601	2.207	1.587	1.03	0.973	1.255	1.284	1.213	1.248	1.876	1.262	1.537	1.467	0.86	1.389	1.721	1.947	1.77	1.918	1.707	1.418	2.045	0.98	1.418	1.333	1.417	1.65	2.391	3.724	3.11	4.239	3.653	3.597	4.69	5.219	6.693																																																																																																		
9		2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	105	RINGWIDTH	1	MM-MMT9.tif	6/5/2012 9:15	                   		654 10843 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	422.0000 5034.0000 422.0000 68.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	105.0672	0.38	0.36	0.36	0.233	0.296	0.317	0.085	0.148	0.233	0.233	0.275	0.296	0.148	0.148	0.148	0.233	0.275	0.226	0.197	0.388	0.437	0.402	0.402	0.614	0.381	0.254	0.254	0.423	0.36	0.487	0.36	0.36	0.487	0.487	0.508	0.889	0.529	0.952	0.339	0.36	0.508	0.409	0.374	0.296	0.614	0.592	0.444	0.656	0.55	0.48	0.578	0.423	0.423	0.642	0.642	0.959	1.657	1.291	0.91	1.298	1.911	1.629	1.439	1.585	1.015	0.94	1.721	1.016	1.227	1.129	1.248	1.185	1.191	1.263	0.994	0.994	0.91	0.952	0.572	0.487	1.1	0.466	0.402	0.614	0.931	0.846	0.698	1.016	1.1	0.889	1.333	0.952	1.333	1.418	1.714	1.65	2.504	2.891	2.426	2.835	2.701	3.019	4.316	5.649	7.384																																																																																																		
10	Growth Only	age	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	78	RINGWIDTH	1	MM-MMT10Age.tif	6/5/2012 9:14	                   		627 15545 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	400.0000 4990.0000 400.0000 15477.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	221.4429	1.736	1.967	2.391	1.522	1.735	1.989	1.354	1.799	2.243	1.777	1.65	1.545	2.285	1.777	2.392	2.327	1.862	2.2	1.755	1.778	1.375	2.201	2.094	1.82	2.835	2.539	1.96	1.711	1.566	1.862	1.523	1.566	1.798	1.375	2.496	3.11	2.539	3.618	2.222	2.052	1.798	1.841	1.756	2.095	2.243	2.899	2.962	2.052	2.095	1.65	2.264	2.116	2.412	2.01	2.327	2.116	1.185	1.227	0.677	1.608	1.82	2.115	1.863	2.327	2.158	1.27	2.624	1.65	2.92	2.2	2.962	2.75	3.301	4.697	4.866	7.955	9.855	9.654																																																																																																																													
10		swc1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	55	RINGWIDTH	1	MM-MMT10swc1.tif	6/5/2012 9:14	                   		575 4572 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	365.0000 126.0000 365.0000 4504.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	92.6267	1.164	1.354	1.904	0.867	1.058	1.84	1.291	1.164	1.036	1.143	1.248	1.481	0.762	1.396	0.973	0.571	1.354	1.481	1.396	0.931	1.629	1.502	1.989	1.989	1.523	1.566	1.883	1.439	1.544	2.137	1.206	1.755	1.99	2.031	1.312	1.966	2.159	1.798	2.095	2.094	2.201	2.137	2.052	1.884	1.608	2.136	2.072	2.095	2.243	2.252	1.874	1.881	1.42	1.521	1.526																																																																																																																																																				
10		swc2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	53	RINGWIDTH	1	MM-MMT10swc2.tif	6/5/2012 9:14	                   		549 4128 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	339.0000 107.0000 339.0000 4060.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	83.6348	0.994	1.058	1.206	0.571	0.782	1.058	0.952	0.846	0.931	0.867	1.058	1.142	0.783	1.989	1.545	1.375	1.248	1.1	1.777	1.481	1.481	1.502	1.29	1.968	1.629	1.206	1.375	1.354	1.248	1.693	1.735	1.502	1.65	1.714	1.755	1.588	2.2	1.901	1.843	1.502	1.608	1.587	1.334	1.523	1.375	1.353	2.074	2.073	1.754	1.674	1.629	1.607	1.969																																																																																																																																																						
11		1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	112	RINGWIDTH	1	MM-MMT11.tif	6/5/2012 9:14	                   		575 17322 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	289.0000 9414.0000 289.0000 17254.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	165.8733	0.994	1.269	0.741	0.698	0.994	0.783	0.698	0.423	0.508	0.518	0.455	0.55	0.846	0.529	0.677	0.677	0.846	0.571	1.037	0.931	0.931	0.994	0.741	0.889	0.846	1.037	1.121	0.508	0.592	0.994	0.91	0.889	0.889	0.614	0.529	0.423	0.275	0.339	0.656	0.296	0.529	0.592	0.296	0.402	0.74	0.719	1.227	1.016	0.614	0.74	0.656	1.079	1.185	0.91	1.037	0.952	2.116	1.882	1.502	1.841	1.439	1.545	1.206	1.545	1.121	1.269	1.164	1.29	1.756	1.312	0.994	0.783	1.396	1.46	1.629	1.82	1.735	2.222	1.925	1.481	1.502	0.846	1.185	2.073	1.946	1.523	1.418	1.566	1.375	2.052	1.291	1.693	1.671	1.481	1.481	2.031	2.518	2.623	3.322	2.877	3.47	4.528	3.893	4.993	5.945	4.993	1.481	3.554	2.772	2.644	4.316	6.158																																																																																											
12	Growth Only	1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	54	RINGWIDTH	1	MM-MMT12.tif	6/5/2012 9:14	                   		654 4833 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	436.0000 2356.0000 436.0000 4765.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	42.5936	0.551	0.55	0.73	0.496	0.318	0.424	0.518	0.243	0.349	0.507	0.317	0.465	0.509	0.508	0.508	0.677	0.632	0.679	0.72	0.804	0.951	1.354	0.699	0.783	0.592	0.634	1.036	0.805	0.697	0.805	0.803	0.972	0.678	0.949	0.872	0.952	0.845	0.656	0.53	0.339	0.801	0.633	0.552	0.954	1.029	0.824	0.913	0.55	0.651	0.928	0.613	0.605	0.843	1.384																																																																																																																																																					
12	Growth Only	2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	63	RINGWIDTH	1	MM-MMT12.tif	6/5/2012 9:14	                   		654 4833 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	436.0000 2356.0000 436.0000 68.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	37.0952	0.201	0.254	0.264	0.19	0.19	0.36	0.307	0.338	0.36	0.349	0.317	0.444	0.286	0.381	0.381	0.656	0.476	0.444	0.455	0.476	0.243	0.455	0.465	0.487	0.476	0.666	0.434	0.455	0.328	0.423	0.508	0.317	0.465	0.508	0.402	0.497	0.339	0.465	0.55	0.582	0.434	0.317	0.317	0.275	0.423	0.328	0.338	0.709	0.783	0.455	0.899	0.666	0.73	0.984	0.783	1.026	0.592	1.301	1.798	1.27	1.658	1.313	1.055																																																																																																																																												
13		age	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	97	RINGWIDTH	1	MM-MMT13Age.tif	6/5/2012 9:14	                   		810 9092 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	606.0000 246.0000 606.0000 9024.0000  2.0000	Perp A Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	185.7188	0.994	0.656	0.825	0.656	0.762	0.952	0.868	0.55	0.91	0.529	0.91	1.037	0.783	0.867	0.973	0.973	0.783	0.994	1.269	1.523	1.396	1.396	1.206	1.291	1.291	1.291	1.1	1.248	0.91	1.565	1.08	1.269	1.544	1.164	1.1	0.889	0.994	1.777	1.46	1.756	1.29	1.037	0.614	1.248	1.439	1.333	1.206	1.65	1.798	1.291	2.095	1.502	1.65	1.523	1.185	2.031	2.518	1.397	2.92	1.65	2.602	1.756	2.116	1.777	2.264	2.137	1.544	1.544	2.327	2.306	2.137	2.349	1.46	1.862	1.946	1.756	2.222	3.385	2.497	2.899	2.814	1.777	2.221	3.174	4.123	3.134	3.428	2.539	2.37	3.681	2.2	3.618	3.195	3.486	5.484	6.113	7.702																																																																																																										
13		swc1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	64	RINGWIDTH	1	MM-MMT13swc1.tif	6/5/2012 9:14	                   		575 4624 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	361.0000 117.0000 361.0000 4556.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	93.9173	1.015	1.185	0.614	0.698	0.846	0.656	0.804	0.718	0.678	0.719	0.952	0.698	1.016	0.846	1.354	1.206	0.952	0.888	1.312	1.164	1.671	1.354	1.204	2.943	1.227	1.312	1.629	1.586	1.059	1.184	1.269	1.778	1.777	1.502	1.29	1.841	1.629	1.693	1.142	1.884	1.291	1.438	1.566	1.523	1.925	2.2	1.206	2.116	1.375	1.543	1.396	1.229	1.458	1.419	2.005	2.182	1.735	2.535	1.399	1.673	1.349	2.186	1.502	2.158																																																																																																																																											
13		swc2	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	45	RINGWIDTH	1	MM-MMT13swc2.tif	6/5/2012 9:14	                   		549 2665 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	358.0000 120.0000 358.0000 2597.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	52.4066	0.698	0.952	1.143	0.719	0.677	1.1	0.804	0.825	0.825	0.568	0.786	0.973	0.93	1.057	0.846	1.227	0.888	0.804	1.015	1.186	1.354	1.311	1.016	1.014	1.226	1.61	1.223	0.68	0.719	0.931	1.439	1.099	1.016	1.312	2.032	1.477	1.349	1.825	1.609	1.526	1.563	1.14	1.769	1.113	1.355																																																																																																																																																														
14		1	Mature Monoculture	MM	MM	2011	0	0	0	1.3	0	94	RINGWIDTH	1	MM-MMT14.tif	6/5/2012 9:14	                   		575 13194 8 Grey	Intr 0.021203 0.021157 N	Regent Instruments Inc.  WinDENDRO Reg 2008a	0.0 [0]	376.0000 6620.0000 376.0000 13126.0000  2.0000	Perp M Int Y	50%	N F Acq	12 1.2922 Lin	0.1630 0.3580 0.5650 0.7595 0.9735 1.1605 1.3575 1.5370 1.7370 1.9300 2.1280 2.3400 	22 41 67 92 117 137 155 171 184 195 204 211 	0.2106 0.4626 0.7301 0.9814 1.2580 1.4996 1.7542 1.9861 2.2446 2.4939 2.7498 3.0237 	0	0	0	0	0	0	122.0842	0.804	0.952	1.143	0.931	0.719	0.931	0.825	0.91	0.698	0.91	0.889	0.888	0.719	1.079	0.91	1.205	1.058	0.868	1.164	1.333	1.587	1.524	1.714	1.375	1.756	2.116	1.439	1.396	1.65	1.353	1.82	1.608	1.46	1.058	1.798	1.226	0.996	1.036	0.995	0.825	0.571	0.677	0.614	0.55	0.994	0.973	0.868	1.333	1.523	1.291	1.396	1.205	1.523	1.524	1.438	1.566	1.46	2.264	2.349	1.905	2.243	1.227	1.163	1.034	0.976	0.952	0.973	0.72	0.656	0.677	0.715	0.95	0.995	0.953	1.189	1.122	1.29	0.889	1.015	0.698	1.079	0.699	0.931	1.439	1.841	2.052	2.327	1.842	2.093	2.773	1.942	2.607	2.372	1.316																																																																																																													
